datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
1/10/2024 4:00:00 AM,1/9/2024 11:00:00 PM,WEST,8130.951
1/10/2024 4:00:00 AM,1/9/2024 11:00:00 PM,RTO,9212.102
1/10/2024 4:00:00 AM,1/9/2024 11:00:00 PM,RFC,8937.573
1/10/2024 3:00:00 AM,1/9/2024 10:00:00 PM,MIDATL,791.825
1/10/2024 3:00:00 AM,1/9/2024 10:00:00 PM,OTHER,23.376
1/10/2024 3:00:00 AM,1/9/2024 10:00:00 PM,SOUTH,250.928
1/10/2024 3:00:00 AM,1/9/2024 10:00:00 PM,WEST,8033.802
1/10/2024 3:00:00 AM,1/9/2024 10:00:00 PM,RTO,9076.555
1/10/2024 3:00:00 AM,1/9/2024 10:00:00 PM,RFC,8825.627
1/10/2024 2:00:00 AM,1/9/2024 9:00:00 PM,MIDATL,753.634
1/10/2024 2:00:00 AM,1/9/2024 9:00:00 PM,OTHER,25.564
1/10/2024 2:00:00 AM,1/9/2024 9:00:00 PM,SOUTH,185.478
1/10/2024 2:00:00 AM,1/9/2024 9:00:00 PM,WEST,8097.615
1/10/2024 2:00:00 AM,1/9/2024 9:00:00 PM,RTO,9036.727
1/10/2024 2:00:00 AM,1/9/2024 9:00:00 PM,RFC,8851.249
1/10/2024 1:00:00 AM,1/9/2024 8:00:00 PM,MIDATL,870.837
1/10/2024 1:00:00 AM,1/9/2024 8:00:00 PM,OTHER,27.327
1/10/2024 1:00:00 AM,1/9/2024 8:00:00 PM,SOUTH,162.516
1/10/2024 1:00:00 AM,1/9/2024 8:00:00 PM,WEST,7753.323
1/10/2024 1:00:00 AM,1/9/2024 8:00:00 PM,RTO,8786.676
1/10/2024 1:00:00 AM,1/9/2024 8:00:00 PM,RFC,8624.160
1/10/2024 12:00:00 AM,1/9/2024 7:00:00 PM,MIDATL,924.231
1/10/2024 12:00:00 AM,1/9/2024 7:00:00 PM,OTHER,29.396
1/10/2024 12:00:00 AM,1/9/2024 7:00:00 PM,SOUTH,145.920
1/10/2024 12:00:00 AM,1/9/2024 7:00:00 PM,WEST,6922.604
1/10/2024 12:00:00 AM,1/9/2024 7:00:00 PM,RTO,7992.755
1/10/2024 12:00:00 AM,1/9/2024 7:00:00 PM,RFC,7846.835
1/9/2024 11:00:00 PM,1/9/2024 6:00:00 PM,MIDATL,956.725
1/9/2024 11:00:00 PM,1/9/2024 6:00:00 PM,OTHER,30.859
1/9/2024 11:00:00 PM,1/9/2024 6:00:00 PM,SOUTH,67.433
1/9/2024 11:00:00 PM,1/9/2024 6:00:00 PM,WEST,6384.599
1/9/2024 11:00:00 PM,1/9/2024 6:00:00 PM,RTO,7408.757
1/9/2024 11:00:00 PM,1/9/2024 6:00:00 PM,RFC,7341.324
1/9/2024 10:00:00 PM,1/9/2024 5:00:00 PM,MIDATL,959.719
1/9/2024 10:00:00 PM,1/9/2024 5:00:00 PM,OTHER,32.191
1/9/2024 10:00:00 PM,1/9/2024 5:00:00 PM,SOUTH,190.650
1/9/2024 10:00:00 PM,1/9/2024 5:00:00 PM,WEST,6167.404
1/9/2024 10:00:00 PM,1/9/2024 5:00:00 PM,RTO,7317.773
1/9/2024 10:00:00 PM,1/9/2024 5:00:00 PM,RFC,7127.123
1/9/2024 9:00:00 PM,1/9/2024 4:00:00 PM,MIDATL,931.194
1/9/2024 9:00:00 PM,1/9/2024 4:00:00 PM,OTHER,31.607
1/9/2024 9:00:00 PM,1/9/2024 4:00:00 PM,SOUTH,188.179
1/9/2024 9:00:00 PM,1/9/2024 4:00:00 PM,WEST,5572.114
1/9/2024 9:00:00 PM,1/9/2024 4:00:00 PM,RTO,6691.487
1/9/2024 9:00:00 PM,1/9/2024 4:00:00 PM,RFC,6503.308
1/9/2024 8:00:00 PM,1/9/2024 3:00:00 PM,MIDATL,950.225
1/9/2024 8:00:00 PM,1/9/2024 3:00:00 PM,OTHER,30.956
1/9/2024 8:00:00 PM,1/9/2024 3:00:00 PM,SOUTH,210.752
1/9/2024 8:00:00 PM,1/9/2024 3:00:00 PM,WEST,4803.832
1/9/2024 8:00:00 PM,1/9/2024 3:00:00 PM,RTO,5964.809
1/9/2024 8:00:00 PM,1/9/2024 3:00:00 PM,RFC,5754.057
1/9/2024 7:00:00 PM,1/9/2024 2:00:00 PM,MIDATL,959.282
1/9/2024 7:00:00 PM,1/9/2024 2:00:00 PM,OTHER,31.861
1/9/2024 7:00:00 PM,1/9/2024 2:00:00 PM,SOUTH,223.075
1/9/2024 7:00:00 PM,1/9/2024 2:00:00 PM,WEST,4080.035
1/9/2024 7:00:00 PM,1/9/2024 2:00:00 PM,RTO,5262.392
1/9/2024 7:00:00 PM,1/9/2024 2:00:00 PM,RFC,5039.317
1/9/2024 6:00:00 PM,1/9/2024 1:00:00 PM,MIDATL,902.947
1/9/2024 6:00:00 PM,1/9/2024 1:00:00 PM,OTHER,33.145
1/9/2024 6:00:00 PM,1/9/2024 1:00:00 PM,SOUTH,218.784
1/9/2024 6:00:00 PM,1/9/2024 1:00:00 PM,WEST,4366.449
1/9/2024 6:00:00 PM,1/9/2024 1:00:00 PM,RTO,5488.180
1/9/2024 6:00:00 PM,1/9/2024 1:00:00 PM,RFC,5269.396
1/9/2024 5:00:00 PM,1/9/2024 12:00:00 PM,MIDATL,917.122
1/9/2024 5:00:00 PM,1/9/2024 12:00:00 PM,OTHER,33.955
1/9/2024 5:00:00 PM,1/9/2024 12:00:00 PM,SOUTH,217.271
1/9/2024 5:00:00 PM,1/9/2024 12:00:00 PM,WEST,4715.454
1/9/2024 5:00:00 PM,1/9/2024 12:00:00 PM,RTO,5849.847
1/9/2024 5:00:00 PM,1/9/2024 12:00:00 PM,RFC,5632.576
1/9/2024 4:00:00 PM,1/9/2024 11:00:00 AM,MIDATL,1017.689
1/9/2024 4:00:00 PM,1/9/2024 11:00:00 AM,OTHER,34.275
1/9/2024 4:00:00 PM,1/9/2024 11:00:00 AM,SOUTH,227.442
1/9/2024 4:00:00 PM,1/9/2024 11:00:00 AM,WEST,5399.820
1/9/2024 4:00:00 PM,1/9/2024 11:00:00 AM,RTO,6644.951
1/9/2024 4:00:00 PM,1/9/2024 11:00:00 AM,RFC,6417.509
1/9/2024 3:00:00 PM,1/9/2024 10:00:00 AM,MIDATL,983.034
1/9/2024 3:00:00 PM,1/9/2024 10:00:00 AM,OTHER,34.442
1/9/2024 3:00:00 PM,1/9/2024 10:00:00 AM,SOUTH,246.046
1/9/2024 3:00:00 PM,1/9/2024 10:00:00 AM,WEST,6655.428
1/9/2024 3:00:00 PM,1/9/2024 10:00:00 AM,RTO,7884.508
1/9/2024 3:00:00 PM,1/9/2024 10:00:00 AM,RFC,7638.462
1/9/2024 2:00:00 PM,1/9/2024 9:00:00 AM,MIDATL,1010.484
1/9/2024 2:00:00 PM,1/9/2024 9:00:00 AM,OTHER,34.013
1/9/2024 2:00:00 PM,1/9/2024 9:00:00 AM,SOUTH,224.304
1/9/2024 2:00:00 PM,1/9/2024 9:00:00 AM,WEST,7365.092
1/9/2024 2:00:00 PM,1/9/2024 9:00:00 AM,RTO,8599.880
1/9/2024 2:00:00 PM,1/9/2024 9:00:00 AM,RFC,8375.576
1/9/2024 1:00:00 PM,1/9/2024 8:00:00 AM,MIDATL,1011.356
1/9/2024 1:00:00 PM,1/9/2024 8:00:00 AM,OTHER,34.300
1/9/2024 1:00:00 PM,1/9/2024 8:00:00 AM,SOUTH,242.981
1/9/2024 1:00:00 PM,1/9/2024 8:00:00 AM,WEST,7877.331
1/9/2024 1:00:00 PM,1/9/2024 8:00:00 AM,RTO,9131.668
1/9/2024 1:00:00 PM,1/9/2024 8:00:00 AM,RFC,8888.687
1/9/2024 12:00:00 PM,1/9/2024 7:00:00 AM,MIDATL,951.951
1/9/2024 12:00:00 PM,1/9/2024 7:00:00 AM,OTHER,33.068
1/9/2024 12:00:00 PM,1/9/2024 7:00:00 AM,SOUTH,260.413
1/9/2024 12:00:00 PM,1/9/2024 7:00:00 AM,WEST,8387.099
1/9/2024 12:00:00 PM,1/9/2024 7:00:00 AM,RTO,9599.463
1/9/2024 12:00:00 PM,1/9/2024 7:00:00 AM,RFC,9339.050
1/9/2024 11:00:00 AM,1/9/2024 6:00:00 AM,MIDATL,924.116
1/9/2024 11:00:00 AM,1/9/2024 6:00:00 AM,OTHER,31.537
1/9/2024 11:00:00 AM,1/9/2024 6:00:00 AM,SOUTH,231.253
1/9/2024 11:00:00 AM,1/9/2024 6:00:00 AM,WEST,8282.524
1/9/2024 11:00:00 AM,1/9/2024 6:00:00 AM,RTO,9437.893
1/9/2024 11:00:00 AM,1/9/2024 6:00:00 AM,RFC,9206.640
1/9/2024 10:00:00 AM,1/9/2024 5:00:00 AM,MIDATL,879.503
1/9/2024 10:00:00 AM,1/9/2024 5:00:00 AM,OTHER,29.106
1/9/2024 10:00:00 AM,1/9/2024 5:00:00 AM,SOUTH,220.070
1/9/2024 10:00:00 AM,1/9/2024 5:00:00 AM,WEST,7999.537
1/9/2024 10:00:00 AM,1/9/2024 5:00:00 AM,RTO,9099.110
1/9/2024 10:00:00 AM,1/9/2024 5:00:00 AM,RFC,8879.040
1/9/2024 9:00:00 AM,1/9/2024 4:00:00 AM,MIDATL,828.680
1/9/2024 9:00:00 AM,1/9/2024 4:00:00 AM,OTHER,27.448
1/9/2024 9:00:00 AM,1/9/2024 4:00:00 AM,SOUTH,163.618
1/9/2024 9:00:00 AM,1/9/2024 4:00:00 AM,WEST,8129.567
1/9/2024 9:00:00 AM,1/9/2024 4:00:00 AM,RTO,9121.865
1/9/2024 9:00:00 AM,1/9/2024 4:00:00 AM,RFC,8958.247
1/9/2024 8:00:00 AM,1/9/2024 3:00:00 AM,MIDATL,853.519
1/9/2024 8:00:00 AM,1/9/2024 3:00:00 AM,OTHER,26.941
1/9/2024 8:00:00 AM,1/9/2024 3:00:00 AM,SOUTH,168.267
1/9/2024 8:00:00 AM,1/9/2024 3:00:00 AM,WEST,8141.243
1/9/2024 8:00:00 AM,1/9/2024 3:00:00 AM,RTO,9163.029
1/9/2024 8:00:00 AM,1/9/2024 3:00:00 AM,RFC,8994.762
1/9/2024 7:00:00 AM,1/9/2024 2:00:00 AM,MIDATL,805.559
1/9/2024 7:00:00 AM,1/9/2024 2:00:00 AM,OTHER,26.993
1/9/2024 7:00:00 AM,1/9/2024 2:00:00 AM,SOUTH,160.522
1/9/2024 7:00:00 AM,1/9/2024 2:00:00 AM,WEST,7618.061
1/9/2024 7:00:00 AM,1/9/2024 2:00:00 AM,RTO,8584.142
1/9/2024 7:00:00 AM,1/9/2024 2:00:00 AM,RFC,8423.620
1/9/2024 6:00:00 AM,1/9/2024 1:00:00 AM,MIDATL,715.679
1/9/2024 6:00:00 AM,1/9/2024 1:00:00 AM,OTHER,27.847
1/9/2024 6:00:00 AM,1/9/2024 1:00:00 AM,SOUTH,215.578
1/9/2024 6:00:00 AM,1/9/2024 1:00:00 AM,WEST,7376.294
1/9/2024 6:00:00 AM,1/9/2024 1:00:00 AM,RTO,8307.551
1/9/2024 6:00:00 AM,1/9/2024 1:00:00 AM,RFC,8091.973
1/9/2024 5:00:00 AM,1/9/2024 12:00:00 AM,MIDATL,673.642
1/9/2024 5:00:00 AM,1/9/2024 12:00:00 AM,OTHER,28.268
1/9/2024 5:00:00 AM,1/9/2024 12:00:00 AM,SOUTH,220.019
1/9/2024 5:00:00 AM,1/9/2024 12:00:00 AM,WEST,7387.292
1/9/2024 5:00:00 AM,1/9/2024 12:00:00 AM,RTO,8280.953
1/9/2024 5:00:00 AM,1/9/2024 12:00:00 AM,RFC,8060.934
1/9/2024 4:00:00 AM,1/8/2024 11:00:00 PM,MIDATL,611.359
1/9/2024 4:00:00 AM,1/8/2024 11:00:00 PM,OTHER,29.881
1/9/2024 4:00:00 AM,1/8/2024 11:00:00 PM,SOUTH,174.646
1/9/2024 4:00:00 AM,1/8/2024 11:00:00 PM,WEST,6835.132
1/9/2024 4:00:00 AM,1/8/2024 11:00:00 PM,RTO,7621.137
1/9/2024 4:00:00 AM,1/8/2024 11:00:00 PM,RFC,7446.491
1/9/2024 3:00:00 AM,1/8/2024 10:00:00 PM,MIDATL,539.247
1/9/2024 3:00:00 AM,1/8/2024 10:00:00 PM,OTHER,31.485
1/9/2024 3:00:00 AM,1/8/2024 10:00:00 PM,SOUTH,143.837
1/9/2024 3:00:00 AM,1/8/2024 10:00:00 PM,WEST,7138.924
1/9/2024 3:00:00 AM,1/8/2024 10:00:00 PM,RTO,7822.008
1/9/2024 3:00:00 AM,1/8/2024 10:00:00 PM,RFC,7678.171
1/9/2024 2:00:00 AM,1/8/2024 9:00:00 PM,MIDATL,451.518
1/9/2024 2:00:00 AM,1/8/2024 9:00:00 PM,OTHER,32.788
1/9/2024 2:00:00 AM,1/8/2024 9:00:00 PM,SOUTH,125.140
1/9/2024 2:00:00 AM,1/8/2024 9:00:00 PM,WEST,7827.504
1/9/2024 2:00:00 AM,1/8/2024 9:00:00 PM,RTO,8404.162
1/9/2024 2:00:00 AM,1/8/2024 9:00:00 PM,RFC,8279.022
1/9/2024 1:00:00 AM,1/8/2024 8:00:00 PM,MIDATL,401.601
1/9/2024 1:00:00 AM,1/8/2024 8:00:00 PM,OTHER,33.699
1/9/2024 1:00:00 AM,1/8/2024 8:00:00 PM,SOUTH,103.909
1/9/2024 1:00:00 AM,1/8/2024 8:00:00 PM,WEST,8143.017
1/9/2024 1:00:00 AM,1/8/2024 8:00:00 PM,RTO,8648.527
1/9/2024 1:00:00 AM,1/8/2024 8:00:00 PM,RFC,8544.618
1/9/2024 12:00:00 AM,1/8/2024 7:00:00 PM,MIDATL,315.935
1/9/2024 12:00:00 AM,1/8/2024 7:00:00 PM,OTHER,33.882
1/9/2024 12:00:00 AM,1/8/2024 7:00:00 PM,SOUTH,73.324
1/9/2024 12:00:00 AM,1/8/2024 7:00:00 PM,WEST,7955.865
1/9/2024 12:00:00 AM,1/8/2024 7:00:00 PM,RTO,8345.124
1/9/2024 12:00:00 AM,1/8/2024 7:00:00 PM,RFC,8271.800
1/8/2024 11:00:00 PM,1/8/2024 6:00:00 PM,MIDATL,177.326
1/8/2024 11:00:00 PM,1/8/2024 6:00:00 PM,OTHER,33.080
1/8/2024 11:00:00 PM,1/8/2024 6:00:00 PM,SOUTH,71.669
1/8/2024 11:00:00 PM,1/8/2024 6:00:00 PM,WEST,7211.690
1/8/2024 11:00:00 PM,1/8/2024 6:00:00 PM,RTO,7460.685
1/8/2024 11:00:00 PM,1/8/2024 6:00:00 PM,RFC,7389.016
1/8/2024 10:00:00 PM,1/8/2024 5:00:00 PM,MIDATL,53.891
1/8/2024 10:00:00 PM,1/8/2024 5:00:00 PM,OTHER,31.888
1/8/2024 10:00:00 PM,1/8/2024 5:00:00 PM,SOUTH,67.956
1/8/2024 10:00:00 PM,1/8/2024 5:00:00 PM,WEST,5984.339
1/8/2024 10:00:00 PM,1/8/2024 5:00:00 PM,RTO,6106.186
1/8/2024 10:00:00 PM,1/8/2024 5:00:00 PM,RFC,6038.230
1/8/2024 9:00:00 PM,1/8/2024 4:00:00 PM,MIDATL,14.597
1/8/2024 9:00:00 PM,1/8/2024 4:00:00 PM,OTHER,29.818
1/8/2024 9:00:00 PM,1/8/2024 4:00:00 PM,SOUTH,54.455
1/8/2024 9:00:00 PM,1/8/2024 4:00:00 PM,WEST,4771.842
1/8/2024 9:00:00 PM,1/8/2024 4:00:00 PM,RTO,4840.894
1/8/2024 9:00:00 PM,1/8/2024 4:00:00 PM,RFC,4786.439
1/8/2024 8:00:00 PM,1/8/2024 3:00:00 PM,MIDATL,7.532
1/8/2024 8:00:00 PM,1/8/2024 3:00:00 PM,OTHER,27.901
1/8/2024 8:00:00 PM,1/8/2024 3:00:00 PM,SOUTH,15.670
1/8/2024 8:00:00 PM,1/8/2024 3:00:00 PM,WEST,3670.341
1/8/2024 8:00:00 PM,1/8/2024 3:00:00 PM,RTO,3693.543
1/8/2024 8:00:00 PM,1/8/2024 3:00:00 PM,RFC,3677.873
1/8/2024 7:00:00 PM,1/8/2024 2:00:00 PM,MIDATL,4.338
1/8/2024 7:00:00 PM,1/8/2024 2:00:00 PM,OTHER,27.423
1/8/2024 7:00:00 PM,1/8/2024 2:00:00 PM,SOUTH,8.815
1/8/2024 7:00:00 PM,1/8/2024 2:00:00 PM,WEST,2791.969
1/8/2024 7:00:00 PM,1/8/2024 2:00:00 PM,RTO,2805.122
1/8/2024 7:00:00 PM,1/8/2024 2:00:00 PM,RFC,2796.307
1/8/2024 6:00:00 PM,1/8/2024 1:00:00 PM,MIDATL,39.683
1/8/2024 6:00:00 PM,1/8/2024 1:00:00 PM,OTHER,27.647
1/8/2024 6:00:00 PM,1/8/2024 1:00:00 PM,SOUTH,30.560
1/8/2024 6:00:00 PM,1/8/2024 1:00:00 PM,WEST,2886.806
1/8/2024 6:00:00 PM,1/8/2024 1:00:00 PM,RTO,2957.049
1/8/2024 6:00:00 PM,1/8/2024 1:00:00 PM,RFC,2926.489
1/8/2024 5:00:00 PM,1/8/2024 12:00:00 PM,MIDATL,47.159
1/8/2024 5:00:00 PM,1/8/2024 12:00:00 PM,OTHER,28.215
1/8/2024 5:00:00 PM,1/8/2024 12:00:00 PM,SOUTH,41.997
1/8/2024 5:00:00 PM,1/8/2024 12:00:00 PM,WEST,3786.461
1/8/2024 5:00:00 PM,1/8/2024 12:00:00 PM,RTO,3875.617
1/8/2024 5:00:00 PM,1/8/2024 12:00:00 PM,RFC,3833.620
1/8/2024 4:00:00 PM,1/8/2024 11:00:00 AM,MIDATL,44.435
1/8/2024 4:00:00 PM,1/8/2024 11:00:00 AM,OTHER,28.869
1/8/2024 4:00:00 PM,1/8/2024 11:00:00 AM,SOUTH,43.820
1/8/2024 4:00:00 PM,1/8/2024 11:00:00 AM,WEST,4392.492
1/8/2024 4:00:00 PM,1/8/2024 11:00:00 AM,RTO,4480.747
1/8/2024 4:00:00 PM,1/8/2024 11:00:00 AM,RFC,4436.927
1/8/2024 3:00:00 PM,1/8/2024 10:00:00 AM,MIDATL,50.948
1/8/2024 3:00:00 PM,1/8/2024 10:00:00 AM,OTHER,30.096
1/8/2024 3:00:00 PM,1/8/2024 10:00:00 AM,SOUTH,37.330
1/8/2024 3:00:00 PM,1/8/2024 10:00:00 AM,WEST,4412.953
1/8/2024 3:00:00 PM,1/8/2024 10:00:00 AM,RTO,4501.231
1/8/2024 3:00:00 PM,1/8/2024 10:00:00 AM,RFC,4463.901
1/8/2024 2:00:00 PM,1/8/2024 9:00:00 AM,MIDATL,89.454
1/8/2024 2:00:00 PM,1/8/2024 9:00:00 AM,OTHER,32.161
1/8/2024 2:00:00 PM,1/8/2024 9:00:00 AM,SOUTH,43.797
1/8/2024 2:00:00 PM,1/8/2024 9:00:00 AM,WEST,4016.302
1/8/2024 2:00:00 PM,1/8/2024 9:00:00 AM,RTO,4149.553
1/8/2024 2:00:00 PM,1/8/2024 9:00:00 AM,RFC,4105.756
1/8/2024 1:00:00 PM,1/8/2024 8:00:00 AM,MIDATL,140.475
1/8/2024 1:00:00 PM,1/8/2024 8:00:00 AM,OTHER,33.225
1/8/2024 1:00:00 PM,1/8/2024 8:00:00 AM,SOUTH,97.014
1/8/2024 1:00:00 PM,1/8/2024 8:00:00 AM,WEST,3138.933
1/8/2024 1:00:00 PM,1/8/2024 8:00:00 AM,RTO,3376.422
1/8/2024 1:00:00 PM,1/8/2024 8:00:00 AM,RFC,3279.408
1/8/2024 12:00:00 PM,1/8/2024 7:00:00 AM,MIDATL,206.863
1/8/2024 12:00:00 PM,1/8/2024 7:00:00 AM,OTHER,33.465
1/8/2024 12:00:00 PM,1/8/2024 7:00:00 AM,SOUTH,119.516
1/8/2024 12:00:00 PM,1/8/2024 7:00:00 AM,WEST,2170.093
1/8/2024 12:00:00 PM,1/8/2024 7:00:00 AM,RTO,2496.472
1/8/2024 12:00:00 PM,1/8/2024 7:00:00 AM,RFC,2376.956
1/8/2024 11:00:00 AM,1/8/2024 6:00:00 AM,MIDATL,286.697
1/8/2024 11:00:00 AM,1/8/2024 6:00:00 AM,OTHER,31.793
1/8/2024 11:00:00 AM,1/8/2024 6:00:00 AM,SOUTH,109.116
1/8/2024 11:00:00 AM,1/8/2024 6:00:00 AM,WEST,1734.806
1/8/2024 11:00:00 AM,1/8/2024 6:00:00 AM,RTO,2130.619
1/8/2024 11:00:00 AM,1/8/2024 6:00:00 AM,RFC,2021.503
1/8/2024 10:00:00 AM,1/8/2024 5:00:00 AM,MIDATL,330.022
1/8/2024 10:00:00 AM,1/8/2024 5:00:00 AM,OTHER,28.397
1/8/2024 10:00:00 AM,1/8/2024 5:00:00 AM,SOUTH,156.532
1/8/2024 10:00:00 AM,1/8/2024 5:00:00 AM,WEST,1290.433
1/8/2024 10:00:00 AM,1/8/2024 5:00:00 AM,RTO,1776.987
1/8/2024 10:00:00 AM,1/8/2024 5:00:00 AM,RFC,1620.455
1/8/2024 9:00:00 AM,1/8/2024 4:00:00 AM,MIDATL,344.018
1/8/2024 9:00:00 AM,1/8/2024 4:00:00 AM,OTHER,26.539
1/8/2024 9:00:00 AM,1/8/2024 4:00:00 AM,SOUTH,112.085
1/8/2024 9:00:00 AM,1/8/2024 4:00:00 AM,WEST,1163.681
1/8/2024 9:00:00 AM,1/8/2024 4:00:00 AM,RTO,1619.784
1/8/2024 9:00:00 AM,1/8/2024 4:00:00 AM,RFC,1507.699
1/8/2024 8:00:00 AM,1/8/2024 3:00:00 AM,MIDATL,370.295
1/8/2024 8:00:00 AM,1/8/2024 3:00:00 AM,OTHER,25.521
1/8/2024 8:00:00 AM,1/8/2024 3:00:00 AM,SOUTH,110.481
1/8/2024 8:00:00 AM,1/8/2024 3:00:00 AM,WEST,1063.506
1/8/2024 8:00:00 AM,1/8/2024 3:00:00 AM,RTO,1544.282
1/8/2024 8:00:00 AM,1/8/2024 3:00:00 AM,RFC,1433.801
1/8/2024 7:00:00 AM,1/8/2024 2:00:00 AM,MIDATL,343.344
1/8/2024 7:00:00 AM,1/8/2024 2:00:00 AM,OTHER,25.438
1/8/2024 7:00:00 AM,1/8/2024 2:00:00 AM,SOUTH,138.918
1/8/2024 7:00:00 AM,1/8/2024 2:00:00 AM,WEST,1016.589
1/8/2024 7:00:00 AM,1/8/2024 2:00:00 AM,RTO,1498.851
1/8/2024 7:00:00 AM,1/8/2024 2:00:00 AM,RFC,1359.933
1/8/2024 6:00:00 AM,1/8/2024 1:00:00 AM,MIDATL,385.469
1/8/2024 6:00:00 AM,1/8/2024 1:00:00 AM,OTHER,25.217
1/8/2024 6:00:00 AM,1/8/2024 1:00:00 AM,SOUTH,165.245
1/8/2024 6:00:00 AM,1/8/2024 1:00:00 AM,WEST,1094.663
1/8/2024 6:00:00 AM,1/8/2024 1:00:00 AM,RTO,1645.377
1/8/2024 6:00:00 AM,1/8/2024 1:00:00 AM,RFC,1480.132
1/8/2024 5:00:00 AM,1/8/2024 12:00:00 AM,MIDATL,444.396
1/8/2024 5:00:00 AM,1/8/2024 12:00:00 AM,OTHER,25.719
1/8/2024 5:00:00 AM,1/8/2024 12:00:00 AM,SOUTH,201.175
1/8/2024 5:00:00 AM,1/8/2024 12:00:00 AM,WEST,1128.894
1/8/2024 5:00:00 AM,1/8/2024 12:00:00 AM,RTO,1774.465
1/8/2024 5:00:00 AM,1/8/2024 12:00:00 AM,RFC,1573.290
1/8/2024 4:00:00 AM,1/7/2024 11:00:00 PM,MIDATL,481.185
1/8/2024 4:00:00 AM,1/7/2024 11:00:00 PM,OTHER,27.015
1/8/2024 4:00:00 AM,1/7/2024 11:00:00 PM,SOUTH,257.846
1/8/2024 4:00:00 AM,1/7/2024 11:00:00 PM,WEST,1092.772
1/8/2024 4:00:00 AM,1/7/2024 11:00:00 PM,RTO,1831.803
1/8/2024 4:00:00 AM,1/7/2024 11:00:00 PM,RFC,1573.957
1/8/2024 3:00:00 AM,1/7/2024 10:00:00 PM,MIDATL,484.038
1/8/2024 3:00:00 AM,1/7/2024 10:00:00 PM,OTHER,28.859
1/8/2024 3:00:00 AM,1/7/2024 10:00:00 PM,SOUTH,278.495
1/8/2024 3:00:00 AM,1/7/2024 10:00:00 PM,WEST,1035.976
1/8/2024 3:00:00 AM,1/7/2024 10:00:00 PM,RTO,1798.509
1/8/2024 3:00:00 AM,1/7/2024 10:00:00 PM,RFC,1520.014
1/8/2024 2:00:00 AM,1/7/2024 9:00:00 PM,MIDATL,509.840
1/8/2024 2:00:00 AM,1/7/2024 9:00:00 PM,OTHER,30.284
1/8/2024 2:00:00 AM,1/7/2024 9:00:00 PM,SOUTH,271.965
1/8/2024 2:00:00 AM,1/7/2024 9:00:00 PM,WEST,1142.487
1/8/2024 2:00:00 AM,1/7/2024 9:00:00 PM,RTO,1924.292
1/8/2024 2:00:00 AM,1/7/2024 9:00:00 PM,RFC,1652.327
1/8/2024 1:00:00 AM,1/7/2024 8:00:00 PM,MIDATL,534.668
1/8/2024 1:00:00 AM,1/7/2024 8:00:00 PM,OTHER,31.246
1/8/2024 1:00:00 AM,1/7/2024 8:00:00 PM,SOUTH,222.625
1/8/2024 1:00:00 AM,1/7/2024 8:00:00 PM,WEST,1577.271
1/8/2024 1:00:00 AM,1/7/2024 8:00:00 PM,RTO,2334.564
1/8/2024 1:00:00 AM,1/7/2024 8:00:00 PM,RFC,2111.939
1/8/2024 12:00:00 AM,1/7/2024 7:00:00 PM,MIDATL,520.456
1/8/2024 12:00:00 AM,1/7/2024 7:00:00 PM,OTHER,32.144
1/8/2024 12:00:00 AM,1/7/2024 7:00:00 PM,SOUTH,213.419
1/8/2024 12:00:00 AM,1/7/2024 7:00:00 PM,WEST,1748.567
1/8/2024 12:00:00 AM,1/7/2024 7:00:00 PM,RTO,2482.442
1/8/2024 12:00:00 AM,1/7/2024 7:00:00 PM,RFC,2269.023
1/7/2024 11:00:00 PM,1/7/2024 6:00:00 PM,MIDATL,486.337
1/7/2024 11:00:00 PM,1/7/2024 6:00:00 PM,OTHER,32.128
1/7/2024 11:00:00 PM,1/7/2024 6:00:00 PM,SOUTH,235.100
1/7/2024 11:00:00 PM,1/7/2024 6:00:00 PM,WEST,2299.866
1/7/2024 11:00:00 PM,1/7/2024 6:00:00 PM,RTO,3021.303
1/7/2024 11:00:00 PM,1/7/2024 6:00:00 PM,RFC,2786.203
1/7/2024 10:00:00 PM,1/7/2024 5:00:00 PM,MIDATL,457.940
1/7/2024 10:00:00 PM,1/7/2024 5:00:00 PM,OTHER,32.618
1/7/2024 10:00:00 PM,1/7/2024 5:00:00 PM,SOUTH,199.052
1/7/2024 10:00:00 PM,1/7/2024 5:00:00 PM,WEST,3676.556
1/7/2024 10:00:00 PM,1/7/2024 5:00:00 PM,RTO,4333.548
1/7/2024 10:00:00 PM,1/7/2024 5:00:00 PM,RFC,4134.496
1/7/2024 9:00:00 PM,1/7/2024 4:00:00 PM,MIDATL,405.390
1/7/2024 9:00:00 PM,1/7/2024 4:00:00 PM,OTHER,31.258
1/7/2024 9:00:00 PM,1/7/2024 4:00:00 PM,SOUTH,191.402
1/7/2024 9:00:00 PM,1/7/2024 4:00:00 PM,WEST,4094.491
1/7/2024 9:00:00 PM,1/7/2024 4:00:00 PM,RTO,4691.283
1/7/2024 9:00:00 PM,1/7/2024 4:00:00 PM,RFC,4499.881
1/7/2024 8:00:00 PM,1/7/2024 3:00:00 PM,MIDATL,368.751
1/7/2024 8:00:00 PM,1/7/2024 3:00:00 PM,OTHER,30.122
1/7/2024 8:00:00 PM,1/7/2024 3:00:00 PM,SOUTH,264.260
1/7/2024 8:00:00 PM,1/7/2024 3:00:00 PM,WEST,3711.192
